InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,customer_known,is_return,revenue
572552,22505,MEMO BOARD COTTAGE DESIGN,1,,10.79,14096,UNITED KINGDOM,True,False,10.79
572552,22617,BAKING SET SPACEBOY DESIGN,2,,10.79,14096,UNITED KINGDOM,True,False,21.58
572552,22624,IVORY KITCHEN SCALES,1,,16.63,14096,UNITED KINGDOM,True,False,16.63
572552,22689,DOORMAT MERRY CHRISTMAS RED,3,,16.63,14096,UNITED KINGDOM,True,False,49.89
572552,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,,10.79,14096,UNITED KINGDOM,True,False,53.949999999999996
572552,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,,10.79,14096,UNITED KINGDOM,True,False,10.79
572552,22752,SET 7 BABUSHKA NESTING BOXES,1,,16.63,14096,UNITED KINGDOM,True,False,16.63
572552,22928,YELLOW GIANT GARDEN THERMOMETER,1,,12.46,14096,UNITED KINGDOM,True,False,12.46
572552,22946,WOODEN ADVENT CALENDAR CREAM,3,,16.63,14096,UNITED KINGDOM,True,False,49.89
572552,23080,RED METAL BOX TOP SECRET,1,,16.63,14096,UNITED KINGDOM,True,False,16.63
572552,23245,SET OF 3 REGENCY CAKE TINS,1,,10.79,14096,UNITED KINGDOM,True,False,10.79
572552,23284,DOORMAT KEEP CALM AND COME IN,1,,16.63,14096,UNITED KINGDOM,True,False,16.63
572552,48185,DOORMAT FAIRY CAKE,2,,15.79,14096,UNITED KINGDOM,True,False,31.58
572552,48194,DOORMAT HEARTS,1,,15.79,14096,UNITED KINGDOM,True,False,15.79
572552,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,1,,19.96,14096,UNITED KINGDOM,True,False,19.96
572552,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,,12.46,14096,UNITED KINGDOM,True,False,12.46
572552,85014B,RED RETROSPOT UMBRELLA,3,,12.46,14096,UNITED KINGDOM,True,False,37.38
572552,85066,CREAM SWEETHEART MINI CHEST,1,,24.96,14096,UNITED KINGDOM,True,False,24.96
572552,DOT,DOTCOM POSTAGE,1,,638.3,14096,UNITED KINGDOM,True,False,638.3
C572551,CRUK,CRUK COMMISSION,-1,,425.14,14096,UNITED KINGDOM,True,True,-425.14
572553,22112,CHOCOLATE HOT WATER BOTTLE,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,22617,BAKING SET SPACEBOY DESIGN,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,,12.46,,UNITED KINGDOM,False,False,12.46
572553,22846,BREAD BIN DINER STYLE RED,1,,33.29,,UNITED KINGDOM,False,False,33.29
572553,22848,BREAD BIN DINER STYLE PINK,1,,33.29,,UNITED KINGDOM,False,False,33.29
572553,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23007,SPACEBOY BABY GIFT SET,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23008,DOLLY GIRL BABY GIFT SET,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23009,I LOVE LONDON BABY GIFT SET,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23010,CIRCUS PARADE BABY GIFT SET,2,,10.79,,UNITED KINGDOM,False,False,21.58
572553,23110,PARISIENNE KEY CABINET,1,,12.46,,UNITED KINGDOM,False,False,12.46
572553,23184,BULL DOG BOTTLE OPENER,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23245,SET OF 3 REGENCY CAKE TINS,2,,10.79,,UNITED KINGDOM,False,False,21.58
572553,23284,DOORMAT KEEP CALM AND COME IN,1,,16.63,,UNITED KINGDOM,False,False,16.63
572553,23395,BELLE JARDINIERE CUSHION COVER,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,23462,ROCOCO WALL MIRROR WHITE,1,,41.63,,UNITED KINGDOM,False,False,41.63
572553,23479,WIRE EGG BASKET,1,,14.96,,UNITED KINGDOM,False,False,14.96
572553,23533,WALL ART GARDEN HAVEN,1,,12.46,,UNITED KINGDOM,False,False,12.46
572553,23534,WALL ART STOP FOR TEA,1,,12.46,,UNITED KINGDOM,False,False,12.46
572553,23535,WALL ART BICYCLE SAFETY,1,,12.46,,UNITED KINGDOM,False,False,12.46
572553,23541,WALL ART CLASSIC PUDDINGS,1,,16.63,,UNITED KINGDOM,False,False,16.63
572553,23542,WALL ART 70'S ALPHABET,1,,16.63,,UNITED KINGDOM,False,False,16.63
572553,23558,LANDMARK FRAME LONDON BRIDGE,1,,12.29,,UNITED KINGDOM,False,False,12.29
572553,85174,S/4 CACTI CANDLES,1,,10.79,,UNITED KINGDOM,False,False,10.79
572553,DOT,DOTCOM POSTAGE,1,,276.48,,UNITED KINGDOM,False,False,276.48
572559,23104,IVORY CAFE HANGING LAMP,2,,12.5,12476,GERMANY,True,False,25.0
572560,POST,POSTAGE,8,,18.0,12476,GERMANY,True,False,144.0
572560,22627,MINT KITCHEN SCALES,4,,8.5,12476,GERMANY,True,False,34.0
572560,22624,IVORY KITCHEN SCALES,4,,8.5,12476,GERMANY,True,False,34.0
572560,22847,BREAD BIN DINER STYLE IVORY,8,,14.95,12476,GERMANY,True,False,119.6
572565,84078A,SET/4 WHITE RETRO STORAGE CUBES,2,,39.95,16762,UNITED KINGDOM,True,False,79.9
572567,POST,POSTAGE,5,,40.0,12398,SWITZERLAND,True,False,200.0
572568,22424,ENAMEL BREAD BIN CREAM,2,,12.75,14001,UNITED KINGDOM,True,False,25.5
572612,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,16186,UNITED KINGDOM,True,False,25.5
572613,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,15345,UNITED KINGDOM,True,False,25.5
572613,23458,DOLLY CABINET 3 DRAWERS,2,,14.95,15345,UNITED KINGDOM,True,False,29.9
572613,85066,CREAM SWEETHEART MINI CHEST,2,,12.75,15345,UNITED KINGDOM,True,False,25.5
572613,22763,KEY CABINET MA CAMPAGNE,2,,9.95,15345,UNITED KINGDOM,True,False,19.9
572613,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2,,14.95,15345,UNITED KINGDOM,True,False,29.9
572613,23462,ROCOCO WALL MIRROR WHITE,1,,19.95,15345,UNITED KINGDOM,True,False,19.95
572613,23111,PARISIENNE SEWING BOX,1,,12.5,15345,UNITED KINGDOM,True,False,12.5
572651,22942,CHRISTMAS LIGHTS 10 SANTAS,4,,8.5,17350,UNITED KINGDOM,True,False,34.0
572651,23314,VINTAGE CHRISTMAS TABLECLOTH,4,,12.5,17350,UNITED KINGDOM,True,False,50.0
572651,22941,CHRISTMAS LIGHTS 10 REINDEER,4,,8.5,17350,UNITED KINGDOM,True,False,34.0
572652,23487,SWEET HEART CAKE CARRIER,1,,9.95,15805,UNITED KINGDOM,True,False,9.95
572652,22941,CHRISTMAS LIGHTS 10 REINDEER,2,,8.5,15805,UNITED KINGDOM,True,False,17.0
572652,23079,TOADSTOOL BEDSIDE LIGHT,2,,8.95,15805,UNITED KINGDOM,True,False,17.9
572655,23173,REGENCY TEAPOT ROSES,2,,9.95,16708,UNITED KINGDOM,True,False,19.9
572655,22947,WOODEN ADVENT CALENDAR RED,2,,16.95,16708,UNITED KINGDOM,True,False,33.9
572657,22625,RED KITCHEN SCALES,2,,8.5,15615,UNITED KINGDOM,True,False,17.0
572657,22624,IVORY KITCHEN SCALES,2,,8.5,15615,UNITED KINGDOM,True,False,17.0
572657,22191,IVORY DINER WALL CLOCK,2,,8.5,15615,UNITED KINGDOM,True,False,17.0
572657,22193,RED DINER WALL CLOCK,2,,8.5,15615,UNITED KINGDOM,True,False,17.0
572658,22846,BREAD BIN DINER STYLE RED,1,,16.95,17690,UNITED KINGDOM,True,False,16.95
572660,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,,9.95,14527,UNITED KINGDOM,True,False,9.95
572660,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,,9.95,14527,UNITED KINGDOM,True,False,9.95
572660,22193,RED DINER WALL CLOCK,1,,8.5,14527,UNITED KINGDOM,True,False,8.5
572660,23342,MINT DINER WALL CLOCK,2,,8.5,14527,UNITED KINGDOM,True,False,17.0
C572659,M,MANUAL,-1,,80.0,14527,UNITED KINGDOM,True,True,-80.0
572662,23314,VINTAGE CHRISTMAS TABLECLOTH,2,,12.5,15443,UNITED KINGDOM,True,False,25.0
572662,22941,CHRISTMAS LIGHTS 10 REINDEER,3,,8.5,15443,UNITED KINGDOM,True,False,25.5
572662,22847,BREAD BIN DINER STYLE IVORY,1,,16.95,15443,UNITED KINGDOM,True,False,16.95
572662,23316,RED REFECTORY CLOCK,1,,9.95,15443,UNITED KINGDOM,True,False,9.95
572662,23315,IVORY REFECTORY CLOCK,1,,9.95,15443,UNITED KINGDOM,True,False,9.95
572667,22634,CHILDS BREAKFAST SET SPACEBOY,2,,9.95,15963,UNITED KINGDOM,True,False,19.9
572668,22624,IVORY KITCHEN SCALES,1,,8.5,18045,UNITED KINGDOM,True,False,8.5
572669,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,,8.5,16549,UNITED KINGDOM,True,False,8.5
572669,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,,8.5,16549,UNITED KINGDOM,True,False,8.5
572674,23085,ANTIQUE SILVER BAUBLE LAMP,4,,10.4,14173,UNITED KINGDOM,True,False,41.6
572674,23554,LANDMARK FRAME OXFORD STREET,1,,12.5,14173,UNITED KINGDOM,True,False,12.5
572674,23556,LANDMARK FRAME COVENT GARDEN,1,,12.5,14173,UNITED KINGDOM,True,False,12.5
572675,22847,BREAD BIN DINER STYLE IVORY,1,,16.95,17917,UNITED KINGDOM,True,False,16.95
572676,23317,BLUE REFECTORY CLOCK,2,,9.95,16258,UNITED KINGDOM,True,False,19.9
572676,23316,RED REFECTORY CLOCK,2,,9.95,16258,UNITED KINGDOM,True,False,19.9
572676,23315,IVORY REFECTORY CLOCK,2,,9.95,16258,UNITED KINGDOM,True,False,19.9
572676,23486,ANTIQUE HEART SHELF UNIT,6,,14.55,16258,UNITED KINGDOM,True,False,87.30000000000001
572677,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,,8.5,17596,UNITED KINGDOM,True,False,8.5
572681,23427,STOOL HOME SWEET HOME,1,,12.5,13510,UNITED KINGDOM,True,False,12.5
572681,23314,VINTAGE CHRISTMAS TABLECLOTH,2,,12.5,13510,UNITED KINGDOM,True,False,25.0
572695,23010,CIRCUS PARADE BABY GIFT SET,1,,16.95,12610,ITALY,True,False,16.95
572695,85066,CREAM SWEETHEART MINI CHEST,2,,12.75,12610,ITALY,True,False,25.5
572696,M,MANUAL,1,,250.0,17857,UNITED KINGDOM,True,False,250.0
572703,22120,WELCOME  WOODEN BLOCK LETTERS,1,,9.95,16110,UNITED KINGDOM,True,False,9.95
572703,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,16110,UNITED KINGDOM,True,False,12.75
572703,22624,IVORY KITCHEN SCALES,2,,8.5,16110,UNITED KINGDOM,True,False,17.0
572704,21479,WHITE SKULL HOT WATER BOTTLE,14,,9.13,,UNITED KINGDOM,False,False,127.82000000000001
572704,21484,CHICK GREY HOT WATER BOTTLE,3,,9.13,,UNITED KINGDOM,False,False,27.39
572704,22111,SCOTTIE DOG HOT WATER BOTTLE,3,,12.46,,UNITED KINGDOM,False,False,37.38
572704,22111,SCOTTIE DOG HOT WATER BOTTLE,1,,16.67,,UNITED KINGDOM,False,False,16.67
572704,22112,CHOCOLATE HOT WATER BOTTLE,12,,12.46,,UNITED KINGDOM,False,False,149.52
572704,22114,HOT WATER BOTTLE TEA AND SYMPATHY,37,,9.13,,UNITED KINGDOM,False,False,337.81
572704,22423,REGENCY CAKESTAND 3 TIER,1,,24.96,,UNITED KINGDOM,False,False,24.96
572704,22835,HOT WATER BOTTLE I AM SO POORLY,3,,12.46,,UNITED KINGDOM,False,False,37.38
572704,22942,CHRISTMAS LIGHTS 10 SANTAS,1,,16.63,,UNITED KINGDOM,False,False,16.63
572704,23298,SPOTTY BUNTING,4,,10.79,,UNITED KINGDOM,False,False,43.16
572704,47566,PARTY BUNTING,3,,10.79,,UNITED KINGDOM,False,False,32.37
572704,79321,CHILLI LIGHTS,9,,12.46,,UNITED KINGDOM,False,False,112.14000000000001
572704,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,,9.13,,UNITED KINGDOM,False,False,18.26
572718,23487,SWEET HEART CAKE CARRIER,1,,9.95,15656,UNITED KINGDOM,True,False,9.95
572718,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,,8.95,15656,UNITED KINGDOM,True,False,17.9
572719,23407,SET OF 2 TRAYS HOME SWEET HOME,2,,9.95,13871,UNITED KINGDOM,True,False,19.9
572719,23316,RED REFECTORY CLOCK,2,,9.95,13871,UNITED KINGDOM,True,False,19.9
572719,23317,BLUE REFECTORY CLOCK,2,,9.95,13871,UNITED KINGDOM,True,False,19.9
572719,23342,MINT DINER WALL CLOCK,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572719,22192,BLUE DINER WALL CLOCK,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572719,22193,RED DINER WALL CLOCK,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572719,22191,IVORY DINER WALL CLOCK,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572719,22625,RED KITCHEN SCALES,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572719,22941,CHRISTMAS LIGHTS 10 REINDEER,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572719,22624,IVORY KITCHEN SCALES,2,,8.5,13871,UNITED KINGDOM,True,False,17.0
572721,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,16201,UNITED KINGDOM,True,False,25.5
572721,23111,PARISIENNE SEWING BOX,1,,12.5,16201,UNITED KINGDOM,True,False,12.5
572721,21258,VICTORIAN SEWING BOX LARGE,1,,12.75,16201,UNITED KINGDOM,True,False,12.75
572726,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,,9.95,16056,UNITED KINGDOM,True,False,9.95
572726,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,16056,UNITED KINGDOM,True,False,25.5
572726,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,,8.95,16056,UNITED KINGDOM,True,False,17.9
572726,21623,VINTAGE UNION JACK MEMOBOARD,2,,9.95,16056,UNITED KINGDOM,True,False,19.9
572726,22487,WHITE WOOD GARDEN PLANT LADDER,2,,9.95,16056,UNITED KINGDOM,True,False,19.9
572726,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,,9.95,16056,UNITED KINGDOM,True,False,9.95
572726,21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,,12.75,16056,UNITED KINGDOM,True,False,12.75
572735,22838,3 TIER CAKE TIN RED AND CREAM,4,,14.95,15630,UNITED KINGDOM,True,False,59.8
572735,21217,RED RETROSPOT ROUND CAKE TINS,3,,9.95,15630,UNITED KINGDOM,True,False,29.849999999999998
572735,22423,REGENCY CAKESTAND 3 TIER,3,,12.75,15630,UNITED KINGDOM,True,False,38.25
C572736,23487,SWEET HEART CAKE CARRIER,-1,,9.95,15836,UNITED KINGDOM,True,True,-9.95
C572736,22487,WHITE WOOD GARDEN PLANT LADDER,-1,,9.95,15836,UNITED KINGDOM,True,True,-9.95
572737,85066,CREAM SWEETHEART MINI CHEST,2,,12.75,13384,UNITED KINGDOM,True,False,25.5
572737,23458,DOLLY CABINET 3 DRAWERS,2,,14.95,13384,UNITED KINGDOM,True,False,29.9
572741,22941,CHRISTMAS LIGHTS 10 REINDEER,2,,8.5,14341,UNITED KINGDOM,True,False,17.0
572741,22191,IVORY DINER WALL CLOCK,2,,8.5,14341,UNITED KINGDOM,True,False,17.0
572741,22192,BLUE DINER WALL CLOCK,2,,8.5,14341,UNITED KINGDOM,True,False,17.0
572741,22752,SET 7 BABUSHKA NESTING BOXES,2,,8.5,14341,UNITED KINGDOM,True,False,17.0
572743,23486,ANTIQUE HEART SHELF UNIT,1,,16.65,14482,UNITED KINGDOM,True,False,16.65
572746,22120,WELCOME  WOODEN BLOCK LETTERS,1,,9.95,13263,UNITED KINGDOM,True,False,9.95
C572750,21623,VINTAGE UNION JACK MEMOBOARD,-1,,9.95,14395,UNITED KINGDOM,True,True,-9.95
572751,23486,ANTIQUE HEART SHELF UNIT,1,,16.65,17449,UNITED KINGDOM,True,False,16.65
572751,22526,WHEELBARROW FOR CHILDREN,1,,12.75,17449,UNITED KINGDOM,True,False,12.75
572751,23111,PARISIENNE SEWING BOX,1,,12.5,17449,UNITED KINGDOM,True,False,12.5
572751,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,,8.5,17449,UNITED KINGDOM,True,False,17.0
572752,22624,IVORY KITCHEN SCALES,2,,8.5,17449,UNITED KINGDOM,True,False,17.0
572757,23558,LANDMARK FRAME LONDON BRIDGE,1,,12.5,,UNITED KINGDOM,False,False,12.5
572757,23557,LANDMARK FRAME BAKER STREET,1,,12.5,,UNITED KINGDOM,False,False,12.5
572758,21258,VICTORIAN SEWING BOX LARGE,1,,24.96,,UNITED KINGDOM,False,False,24.96
572758,21906,PHARMACIE FIRST AID TIN,2,,13.29,,UNITED KINGDOM,False,False,26.58
572758,22138,BAKING SET 9 PIECE RETROSPOT,1,,10.79,,UNITED KINGDOM,False,False,10.79
572758,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,,10.79,,UNITED KINGDOM,False,False,10.79
572758,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,,10.79,,UNITED KINGDOM,False,False,10.79
572758,22456,NATURAL SLATE CHALKBOARD LARGE,1,,9.96,,UNITED KINGDOM,False,False,9.96
572758,22468,BABUSHKA LIGHTS STRING OF 10,2,,13.29,,UNITED KINGDOM,False,False,26.58
572758,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,,10.79,,UNITED KINGDOM,False,False,10.79
572758,22776,SWEETHEART 3 TIER CAKE STAND,18,,19.96,,UNITED KINGDOM,False,False,359.28000000000003
572758,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,,19.96,,UNITED KINGDOM,False,False,19.96
572758,22939,ADULT APRON APPLE DELIGHT,1,,10.79,,UNITED KINGDOM,False,False,10.79
572758,22941,CHRISTMAS LIGHTS 10 REINDEER,1,,16.63,,UNITED KINGDOM,False,False,16.63
572758,23173,REGENCY TEAPOT ROSES,1,,19.96,,UNITED KINGDOM,False,False,19.96
572758,23284,DOORMAT KEEP CALM AND COME IN,1,,16.63,,UNITED KINGDOM,False,False,16.63
572758,23316,RED REFECTORY CLOCK,1,,19.96,,UNITED KINGDOM,False,False,19.96
572758,23494,VINTAGE DOILY DELUXE SEWING KIT,2,,12.46,,UNITED KINGDOM,False,False,24.92
572758,23526,WALL ART DOG LICENCE,1,,12.46,,UNITED KINGDOM,False,False,12.46
572758,23534,WALL ART STOP FOR TEA,1,,12.46,,UNITED KINGDOM,False,False,12.46
572758,23541,WALL ART CLASSIC PUDDINGS,2,,16.63,,UNITED KINGDOM,False,False,33.26
572758,84078A,SET/4 WHITE RETRO STORAGE CUBES,1,,58.29,,UNITED KINGDOM,False,False,58.29
572758,DOT,DOTCOM POSTAGE,1,,246.54,,UNITED KINGDOM,False,False,246.54
C572761,22844,VINTAGE CREAM DOG FOOD CONTAINER,-1,,8.5,12584,ITALY,True,True,-8.5
572764,84078A,SET/4 WHITE RETRO STORAGE CUBES,3,,39.95,15110,UNITED KINGDOM,True,False,119.85000000000001
572767,22180,RETROSPOT LAMP,1,,9.95,17865,UNITED KINGDOM,True,False,9.95
572767,22423,REGENCY CAKESTAND 3 TIER,16,,10.95,17865,UNITED KINGDOM,True,False,175.2
572768,23073,GEORGIAN TRINKET BOX,2,,12.5,17865,UNITED KINGDOM,True,False,25.0
572770,POST,POSTAGE,9,,40.0,12371,SWITZERLAND,True,False,360.0
572775,23462,ROCOCO WALL MIRROR WHITE,1,,19.95,13126,UNITED KINGDOM,True,False,19.95
572775,23427,STOOL HOME SWEET HOME,1,,12.5,13126,UNITED KINGDOM,True,False,12.5
572775,84609,TALL ROCOCO CANDLE HOLDER,4,,8.5,13126,UNITED KINGDOM,True,False,34.0
572775,22624,IVORY KITCHEN SCALES,2,,8.5,13126,UNITED KINGDOM,True,False,17.0
572775,22509,SEWING BOX RETROSPOT DESIGN,1,,16.95,13126,UNITED KINGDOM,True,False,16.95
572810,84974,S/2 ZINC HEART DESIGN PLANTERS,2,,9.95,13644,UNITED KINGDOM,True,False,19.9
572810,23486,ANTIQUE HEART SHELF UNIT,1,,16.65,13644,UNITED KINGDOM,True,False,16.65
572811,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,,8.5,16071,UNITED KINGDOM,True,False,17.0
572811,23487,SWEET HEART CAKE CARRIER,1,,9.95,16071,UNITED KINGDOM,True,False,9.95
572812,23427,STOOL HOME SWEET HOME,1,,12.5,15089,UNITED KINGDOM,True,False,12.5
572812,23111,PARISIENNE SEWING BOX,1,,12.5,15089,UNITED KINGDOM,True,False,12.5
572812,23316,RED REFECTORY CLOCK,2,,9.95,15089,UNITED KINGDOM,True,False,19.9
572830,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,,8.95,16208,UNITED KINGDOM,True,False,17.9
C572831,23485,BOTANICAL GARDENS WALL CLOCK,-1,,25.0,14895,UNITED KINGDOM,True,True,-25.0
572835,23485,BOTANICAL GARDENS WALL CLOCK,1,,25.0,17428,UNITED KINGDOM,True,False,25.0
572835,22501,PICNIC BASKET WICKER LARGE,2,,9.95,17428,UNITED KINGDOM,True,False,19.9
572836,23009,I LOVE LONDON BABY GIFT SET,2,,16.95,15568,UNITED KINGDOM,True,False,33.9
572843,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,14315,UNITED KINGDOM,True,False,25.5
572843,22802,FAUX FUR CHOCOLATE THROW,1,,19.95,14315,UNITED KINGDOM,True,False,19.95
572847,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,,8.5,14606,UNITED KINGDOM,True,False,17.0
572848,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,,14.95,16188,UNITED KINGDOM,True,False,14.95
572849,S,SAMPLES,1,,33.05,,UNITED KINGDOM,False,False,33.05
C572850,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,,9.95,17841,UNITED KINGDOM,True,True,-9.95
572853,84078A,SET/4 WHITE RETRO STORAGE CUBES,2,,39.95,17712,UNITED KINGDOM,True,False,79.9
572853,22767,TRIPLE PHOTO FRAME CORNICE,2,,9.95,17712,UNITED KINGDOM,True,False,19.9
572853,22768,FAMILY PHOTO FRAME CORNICE,2,,9.95,17712,UNITED KINGDOM,True,False,19.9
C572855,23397,FOOT STOOL HOME SWEET HOME,-1,,9.95,15215,UNITED KINGDOM,True,True,-9.95
C572855,23085,ANTIQUE SILVER BAUBLE LAMP,-3,,10.4,15215,UNITED KINGDOM,True,True,-31.200000000000003
572859,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,,9.95,16418,UNITED KINGDOM,True,False,9.95
572859,23558,LANDMARK FRAME LONDON BRIDGE,1,,12.5,16418,UNITED KINGDOM,True,False,12.5
572859,23555,LANDMARK FRAME NOTTING HILL,1,,12.5,16418,UNITED KINGDOM,True,False,12.5
572859,22503,CABIN BAG VINTAGE PAISLEY,1,,29.95,16418,UNITED KINGDOM,True,False,29.95
572861,23020,GLASS  SONGBIRD STORAGE JAR,1,,12.5,14102,UNITED KINGDOM,True,False,12.5
572861,22796,PHOTO FRAME 3 CLASSIC HANGING,1,,9.95,14102,UNITED KINGDOM,True,False,9.95
C572864,85066,CREAM SWEETHEART MINI CHEST,-1,,12.75,12856,UNITED KINGDOM,True,True,-12.75
572865,22487,WHITE WOOD GARDEN PLANT LADDER,1,,9.95,17841,UNITED KINGDOM,True,False,9.95
572870,23485,BOTANICAL GARDENS WALL CLOCK,4,,20.8,13408,UNITED KINGDOM,True,False,83.2
572872,22625,RED KITCHEN SCALES,1,,8.5,15320,UNITED KINGDOM,True,False,8.5
572877,23485,BOTANICAL GARDENS WALL CLOCK,6,,25.0,17706,UNITED KINGDOM,True,False,150.0
572877,23487,SWEET HEART CAKE CARRIER,6,,9.95,17706,UNITED KINGDOM,True,False,59.699999999999996
572880,22796,PHOTO FRAME 3 CLASSIC HANGING,1,,9.95,16415,UNITED KINGDOM,True,False,9.95
572882,23427,STOOL HOME SWEET HOME,1,,12.5,18226,UNITED KINGDOM,True,False,12.5
572882,22768,FAMILY PHOTO FRAME CORNICE,2,,9.95,18226,UNITED KINGDOM,True,False,19.9
572884,22797,CHEST OF DRAWERS GINGHAM HEART,1,,16.95,13924,UNITED KINGDOM,True,False,16.95
572884,22282,12 EGG HOUSE PAINTED WOOD,2,,12.75,13924,UNITED KINGDOM,True,False,25.5
572885,21258,VICTORIAN SEWING BOX LARGE,1,,12.75,15311,UNITED KINGDOM,True,False,12.75
572886,22929,SCHOOL DESK AND CHAIR,1,,65.0,12448,SPAIN,True,False,65.0
572886,POST,POSTAGE,3,,28.0,12448,SPAIN,True,False,84.0
572887,22504,CABIN BAG VINTAGE RETROSPOT,2,,29.95,12362,BELGIUM,True,False,59.9
572887,22192,BLUE DINER WALL CLOCK,2,,8.5,12362,BELGIUM,True,False,17.0
572887,22193,RED DINER WALL CLOCK,2,,8.5,12362,BELGIUM,True,False,17.0
572887,23010,CIRCUS PARADE BABY GIFT SET,1,,16.95,12362,BELGIUM,True,False,16.95
572887,23009,I LOVE LONDON BABY GIFT SET,1,,16.95,12362,BELGIUM,True,False,16.95
572887,23008,DOLLY GIRL BABY GIFT SET,1,,16.95,12362,BELGIUM,True,False,16.95
572887,23007,SPACEBOY BABY GIFT SET,1,,16.95,12362,BELGIUM,True,False,16.95
572887,POST,POSTAGE,4,,15.0,12362,BELGIUM,True,False,60.0
572889,22606,WOODEN SKITTLES GARDEN SET,1,,15.95,12748,UNITED KINGDOM,True,False,15.95
572889,22605,WOODEN CROQUET GARDEN SET,2,,14.95,12748,UNITED KINGDOM,True,False,29.9
572894,22624,IVORY KITCHEN SCALES,2,,8.5,12569,GERMANY,True,False,17.0
572894,22625,RED KITCHEN SCALES,2,,8.5,12569,GERMANY,True,False,17.0
572894,POST,POSTAGE,1,,18.0,12569,GERMANY,True,False,18.0
572895,22776,SWEETHEART 3 TIER CAKE STAND,3,,9.95,12569,GERMANY,True,False,29.849999999999998
572895,POST,POSTAGE,1,,18.0,12569,GERMANY,True,False,18.0
572896,23407,SET OF 2 TRAYS HOME SWEET HOME,2,,9.95,12456,SWITZERLAND,True,False,19.9
572896,POST,POSTAGE,4,,40.0,12456,SWITZERLAND,True,False,160.0
572897,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,,10.79,,UNITED KINGDOM,False,False,10.79
572897,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,,10.79,,UNITED KINGDOM,False,False,10.79
572897,22776,SWEETHEART 3 TIER CAKE STAND,1,,19.96,,UNITED KINGDOM,False,False,19.96
572897,22786,CUSHION COVER PINK UNION JACK,1,,15.79,,UNITED KINGDOM,False,False,15.79
572897,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,,12.46,,UNITED KINGDOM,False,False,24.92
572897,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,,10.79,,UNITED KINGDOM,False,False,10.79
572897,23245,SET OF 3 REGENCY CAKE TINS,2,,10.79,,UNITED KINGDOM,False,False,21.58
572897,23283,DOORMAT VINTAGE LEAF,1,,15.79,,UNITED KINGDOM,False,False,15.79
